產品編號,訂單編號,訂單行號,成本,銷售額,稅額,運費,訂單日期,出貨日期
310,SO44148,1,2171.2942,3578.27,286.2616,89.4568,2005-09-03,2005-09-10
312,SO44149,1,2171.2942,3578.27,286.2616,89.4568,2005-09-03,2005-09-10
312,SO44150,1,2171.2942,3578.27,286.2616,89.4568,2005-09-03,2005-09-10
328,SO44151,1,413.1463,699.0982,55.9279,17.4775,2005-09-03,2005-09-10
346,SO44152,1,1912.1544,3399.99,271.9992,84.9998,2005-09-04,2005-09-11
312,SO44153,1,2171.2942,3578.27,286.2616,89.4568,2005-09-04,2005-09-11
311,SO44154,1,2171.2942,3578.27,286.2616,89.4568,2005-09-04,2005-09-11
313,SO44155,1,2171.2942,3578.27,286.2616,89.4568,2005-09-04,2005-09-11
346,SO44156,1,1912.1544,3399.99,271.9992,84.9998,2005-09-04,2005-09-11
314,SO44157,1,2171.2942,3578.27,286.2616,89.4568,2005-09-04,2005-09-11
311,SO44158,1,2171.2942,3578.27,286.2616,89.4568,2005-09-05,2005-09-12
311,SO44159,1,2171.2942,3578.27,286.2616,89.4568,2005-09-05,2005-09-12
312,SO44160,1,2171.2942,3578.27,286.2616,89.4568,2005-09-05,2005-09-12
314,SO44161,1,2171.2942,3578.27,286.2616,89.4568,2005-09-06,2005-09-13
311,SO44162,1,2171.2942,3578.27,286.2616,89.4568,2005-09-06,2005-09-13
314,SO44163,1,2171.2942,3578.27,286.2616,89.4568,2005-09-06,2005-09-13
310,SO44164,1,2171.2942,3578.27,286.2616,89.4568,2005-09-06,2005-09-13
313,SO44165,1,2171.2942,3578.27,286.2616,89.4568,2005-09-06,2005-09-13
338,SO44166,1,413.1463,699.0982,55.9279,17.4775,2005-09-06,2005-09-13
314,SO44167,1,2171.2942,3578.27,286.2616,89.4568,2005-09-06,2005-09-13
313,SO44168,1,2171.2942,3578.27,286.2616,89.4568,2005-09-07,2005-09-14
311,SO44169,1,2171.2942,3578.27,286.2616,89.4568,2005-09-07,2005-09-14
314,SO44170,1,2171.2942,3578.27,286.2616,89.4568,2005-09-07,2005-09-14
313,SO44171,1,2171.2942,3578.27,286.2616,89.4568,2005-09-07,2005-09-14
338,SO44172,1,413.1463,699.0982,55.9279,17.4775,2005-09-07,2005-09-14
312,SO44173,1,2171.2942,3578.27,286.2616,89.4568,2005-09-08,2005-09-15
311,SO44174,1,2171.2942,3578.27,286.2616,89.4568,2005-09-08,2005-09-15
313,SO44175,1,2171.2942,3578.27,286.2616,89.4568,2005-09-08,2005-09-15
314,SO44176,1,2171.2942,3578.27,286.2616,89.4568,2005-09-09,2005-09-16
350,SO44177,1,1898.0944,3374.99,269.9992,84.3748,2005-09-09,2005-09-16
312,SO44178,1,2171.2942,3578.27,286.2616,89.4568,2005-09-09,2005-09-16
350,SO44179,1,1898.0944,3374.99,269.9992,84.3748,2005-09-09,2005-09-16
347,SO44180,1,1912.1544,3399.99,271.9992,84.9998,2005-09-09,2005-09-16
312,SO44181,1,2171.2942,3578.27,286.2616,89.4568,2005-09-09,2005-09-16
310,SO44182,1,2171.2942,3578.27,286.2616,89.4568,2005-09-09,2005-09-16
310,SO44183,1,2171.2942,3578.27,286.2616,89.4568,2005-09-10,2005-09-17
314,SO44184,1,2171.2942,3578.27,286.2616,89.4568,2005-09-10,2005-09-17
310,SO44185,1,2171.2942,3578.27,286.2616,89.4568,2005-09-10,2005-09-17
347,SO44186,1,1912.1544,3399.99,271.9992,84.9998,2005-09-12,2005-09-19
313,SO44187,1,2171.2942,3578.27,286.2616,89.4568,2005-09-12,2005-09-19
334,SO44188,1,413.1463,699.0982,55.9279,17.4775,2005-09-13,2005-09-20
322,SO44189,1,413.1463,699.0982,55.9279,17.4775,2005-09-13,2005-09-20
348,SO44190,1,1898.0944,3374.99,269.9992,84.3748,2005-09-13,2005-09-20
310,SO44191,1,2171.2942,3578.27,286.2616,89.4568,2005-09-13,2005-09-20
312,SO44192,1,2171.2942,3578.27,286.2616,89.4568,2005-09-14,2005-09-21
312,SO44193,1,2171.2942,3578.27,286.2616,89.4568,2005-09-14,2005-09-21
310,SO44194,1,2171.2942,3578.27,286.2616,89.4568,2005-09-14,2005-09-21
313,SO44195,1,2171.2942,3578.27,286.2616,89.4568,2005-09-14,2005-09-21
314,SO44196,1,2171.2942,3578.27,286.2616,89.4568,2005-09-14,2005-09-21
312,SO44197,1,2171.2942,3578.27,286.2616,89.4568,2005-09-15,2005-09-22
310,SO44198,1,2171.2942,3578.27,286.2616,89.4568,2005-09-15,2005-09-22
313,SO44199,1,2171.2942,3578.27,286.2616,89.4568,2005-09-15,2005-09-22
311,SO44200,1,2171.2942,3578.27,286.2616,89.4568,2005-09-15,2005-09-22
313,SO44201,1,2171.2942,3578.27,286.2616,89.4568,2005-09-16,2005-09-23
311,SO44202,1,2171.2942,3578.27,286.2616,89.4568,2005-09-16,2005-09-23
312,SO44203,1,2171.2942,3578.27,286.2616,89.4568,2005-09-16,2005-09-23
336,SO44204,1,413.1463,699.0982,55.9279,17.4775,2005-09-16,2005-09-23
312,SO44205,1,2171.2942,3578.27,286.2616,89.4568,2005-09-16,2005-09-23
347,SO44206,1,1912.1544,3399.99,271.9992,84.9998,2005-09-17,2005-09-24
313,SO44207,1,2171.2942,3578.27,286.2616,89.4568,2005-09-17,2005-09-24
347,SO44208,1,1912.1544,3399.99,271.9992,84.9998,2005-09-17,2005-09-24
311,SO44209,1,2171.2942,3578.27,286.2616,89.4568,2005-09-17,2005-09-24
310,SO44210,1,2171.2942,3578.27,286.2616,89.4568,2005-09-18,2005-09-25
313,SO44211,1,2171.2942,3578.27,286.2616,89.4568,2005-09-18,2005-09-25
312,SO44212,1,2171.2942,3578.27,286.2616,89.4568,2005-09-18,2005-09-25
310,SO44213,1,2171.2942,3578.27,286.2616,89.4568,2005-09-18,2005-09-25
311,SO44214,1,2171.2942,3578.27,286.2616,89.4568,2005-09-18,2005-09-25
312,SO44215,1,2171.2942,3578.27,286.2616,89.4568,2005-09-19,2005-09-26
314,SO44216,1,2171.2942,3578.27,286.2616,89.4568,2005-09-19,2005-09-26
310,SO44217,1,2171.2942,3578.27,286.2616,89.4568,2005-09-19,2005-09-26
311,SO44218,1,2171.2942,3578.27,286.2616,89.4568,2005-09-19,2005-09-26
338,SO44219,1,413.1463,699.0982,55.9279,17.4775,2005-09-19,2005-09-26
345,SO44220,1,1912.1544,3399.99,271.9992,84.9998,2005-09-19,2005-09-26
314,SO44221,1,2171.2942,3578.27,286.2616,89.4568,2005-09-19,2005-09-26
311,SO44222,1,2171.2942,3578.27,286.2616,89.4568,2005-09-19,2005-09-26
310,SO44223,1,2171.2942,3578.27,286.2616,89.4568,2005-09-20,2005-09-27
314,SO44224,1,2171.2942,3578.27,286.2616,89.4568,2005-09-20,2005-09-27
322,SO44225,1,413.1463,699.0982,55.9279,17.4775,2005-09-21,2005-09-28
313,SO44226,1,2171.2942,3578.27,286.2616,89.4568,2005-09-21,2005-09-28
349,SO44227,1,1898.0944,3374.99,269.9992,84.3748,2005-09-21,2005-09-28
344,SO44228,1,1912.1544,3399.99,271.9992,84.9998,2005-09-21,2005-09-28
344,SO44229,1,1912.1544,3399.99,271.9992,84.9998,2005-09-21,2005-09-28
312,SO44230,1,2171.2942,3578.27,286.2616,89.4568,2005-09-21,2005-09-28
334,SO44231,1,413.1463,699.0982,55.9279,17.4775,2005-09-21,2005-09-28
312,SO44232,1,2171.2942,3578.27,286.2616,89.4568,2005-09-21,2005-09-28
310,SO44233,1,2171.2942,3578.27,286.2616,89.4568,2005-09-22,2005-09-29
312,SO44234,1,2171.2942,3578.27,286.2616,89.4568,2005-09-22,2005-09-29
313,SO44235,1,2171.2942,3578.27,286.2616,89.4568,2005-09-22,2005-09-29
312,SO44236,1,2171.2942,3578.27,286.2616,89.4568,2005-09-22,2005-09-29
310,SO44237,1,2171.2942,3578.27,286.2616,89.4568,2005-09-22,2005-09-29
311,SO44238,1,2171.2942,3578.27,286.2616,89.4568,2005-09-22,2005-09-29
311,SO44239,1,2171.2942,3578.27,286.2616,89.4568,2005-09-23,2005-09-30
311,SO44240,1,2171.2942,3578.27,286.2616,89.4568,2005-09-23,2005-09-30
313,SO44241,1,2171.2942,3578.27,286.2616,89.4568,2005-09-23,2005-09-30
313,SO44242,1,2171.2942,3578.27,286.2616,89.4568,2005-09-23,2005-09-30
312,SO44243,1,2171.2942,3578.27,286.2616,89.4568,2005-09-23,2005-09-30
312,SO44244,1,2171.2942,3578.27,286.2616,89.4568,2005-09-23,2005-09-30
330,SO44245,1,413.1463,699.0982,55.9279,17.4775,2005-09-23,2005-09-30
312,SO44246,1,2171.2942,3578.27,286.2616,89.4568,2005-09-24,2005-10-01
310,SO44247,1,2171.2942,3578.27,286.2616,89.4568,2005-09-24,2005-10-01
313,SO44248,1,2171.2942,3578.27,286.2616,89.4568,2005-09-24,2005-10-01
313,SO44249,1,2171.2942,3578.27,286.2616,89.4568,2005-09-25,2005-10-02
312,SO44250,1,2171.2942,3578.27,286.2616,89.4568,2005-09-25,2005-10-02
311,SO44251,1,2171.2942,3578.27,286.2616,89.4568,2005-09-25,2005-10-02
312,SO44252,1,2171.2942,3578.27,286.2616,89.4568,2005-09-26,2005-10-03
310,SO44253,1,2171.2942,3578.27,286.2616,89.4568,2005-09-26,2005-10-03
314,SO44254,1,2171.2942,3578.27,286.2616,89.4568,2005-09-26,2005-10-03
340,SO44255,1,413.1463,699.0982,55.9279,17.4775,2005-09-26,2005-10-03
312,SO44256,1,2171.2942,3578.27,286.2616,89.4568,2005-09-26,2005-10-03
313,SO44257,1,2171.2942,3578.27,286.2616,89.4568,2005-09-27,2005-10-04
310,SO44258,1,2171.2942,3578.27,286.2616,89.4568,2005-09-27,2005-10-04
312,SO44259,1,2171.2942,3578.27,286.2616,89.4568,2005-09-27,2005-10-04
312,SO44260,1,2171.2942,3578.27,286.2616,89.4568,2005-09-27,2005-10-04
312,SO44261,1,2171.2942,3578.27,286.2616,89.4568,2005-09-27,2005-10-04
322,SO44262,1,413.1463,699.0982,55.9279,17.4775,2005-09-27,2005-10-04
310,SO44263,1,2171.2942,3578.27,286.2616,89.4568,2005-09-27,2005-10-04
313,SO44264,1,2171.2942,3578.27,286.2616,89.4568,2005-09-27,2005-10-04
320,SO44265,1,413.1463,699.0982,55.9279,17.4775,2005-09-27,2005-10-04
336,SO44266,1,413.1463,699.0982,55.9279,17.4775,2005-09-27,2005-10-04
336,SO44267,1,413.1463,699.0982,55.9279,17.4775,2005-09-28,2005-10-05
312,SO44268,1,2171.2942,3578.27,286.2616,89.4568,2005-09-28,2005-10-05
326,SO44269,1,413.1463,699.0982,55.9279,17.4775,2005-09-29,2005-10-06
314,SO44270,1,2171.2942,3578.27,286.2616,89.4568,2005-09-30,2005-10-07
314,SO44271,1,2171.2942,3578.27,286.2616,89.4568,2005-09-30,2005-10-07
311,SO44272,1,2171.2942,3578.27,286.2616,89.4568,2005-09-30,2005-10-07
311,SO44273,1,2171.2942,3578.27,286.2616,89.4568,2005-09-30,2005-10-07
314,SO44274,1,2171.2942,3578.27,286.2616,89.4568,2005-09-30,2005-10-07
311,SO44275,1,2171.2942,3578.27,286.2616,89.4568,2005-09-30,2005-10-07
313,SO44276,1,2171.2942,3578.27,286.2616,89.4568,2005-09-30,2005-10-07
311,SO44277,1,2171.2942,3578.27,286.2616,89.4568,2005-09-30,2005-10-07
310,SO44278,1,2171.2942,3578.27,286.2616,89.4568,2005-09-30,2005-10-07
313,SO44279,1,2171.2942,3578.27,286.2616,89.4568,2005-09-30,2005-10-07
314,SO44320,1,2171.2942,3578.27,286.2616,89.4568,2005-10-01,2005-10-08
311,SO44321,1,2171.2942,3578.27,286.2616,89.4568,2005-10-01,2005-10-08
328,SO44322,1,413.1463,699.0982,55.9279,17.4775,2005-10-01,2005-10-08
344,SO44323,1,1912.1544,3399.99,271.9992,84.9998,2005-10-01,2005-10-08
311,SO44324,1,2171.2942,3578.27,286.2616,89.4568,2005-10-02,2005-10-09
351,SO44325,1,1898.0944,3374.99,269.9992,84.3748,2005-10-02,2005-10-09
312,SO44326,1,2171.2942,3578.27,286.2616,89.4568,2005-10-02,2005-10-09
314,SO44327,1,2171.2942,3578.27,286.2616,89.4568,2005-10-03,2005-10-10
310,SO44328,1,2171.2942,3578.27,286.2616,89.4568,2005-10-03,2005-10-10
311,SO44329,1,2171.2942,3578.27,286.2616,89.4568,2005-10-03,2005-10-10
312,SO44330,1,2171.2942,3578.27,286.2616,89.4568,2005-10-03,2005-10-10
311,SO44331,1,2171.2942,3578.27,286.2616,89.4568,2005-10-04,2005-10-11
310,SO44332,1,2171.2942,3578.27,286.2616,89.4568,2005-10-04,2005-10-11
345,SO44333,1,1912.1544,3399.99,271.9992,84.9998,2005-10-05,2005-10-12
311,SO44334,1,2171.2942,3578.27,286.2616,89.4568,2005-10-05,2005-10-12
324,SO44335,1,413.1463,699.0982,55.9279,17.4775,2005-10-05,2005-10-12
345,SO44336,1,1912.1544,3399.99,271.9992,84.9998,2005-10-05,2005-10-12
351,SO44337,1,1898.0944,3374.99,269.9992,84.3748,2005-10-05,2005-10-12
314,SO44338,1,2171.2942,3578.27,286.2616,89.4568,2005-10-05,2005-10-12
311,SO44339,1,2171.2942,3578.27,286.2616,89.4568,2005-10-05,2005-10-12
314,SO44340,1,2171.2942,3578.27,286.2616,89.4568,2005-10-05,2005-10-12
348,SO44341,1,1898.0944,3374.99,269.9992,84.3748,2005-10-06,2005-10-13
320,SO44342,1,413.1463,699.0982,55.9279,17.4775,2005-10-06,2005-10-13
314,SO44343,1,2171.2942,3578.27,286.2616,89.4568,2005-10-06,2005-10-13
310,SO44344,1,2171.2942,3578.27,286.2616,89.4568,2005-10-07,2005-10-14
313,SO44345,1,2171.2942,3578.27,286.2616,89.4568,2005-10-07,2005-10-14
336,SO44346,1,413.1463,699.0982,55.9279,17.4775,2005-10-07,2005-10-14
312,SO44347,1,2171.2942,3578.27,286.2616,89.4568,2005-10-07,2005-10-14
313,SO44348,1,2171.2942,3578.27,286.2616,89.4568,2005-10-08,2005-10-15
311,SO44349,1,2171.2942,3578.27,286.2616,89.4568,2005-10-08,2005-10-15
312,SO44350,1,2171.2942,3578.27,286.2616,89.4568,2005-10-08,2005-10-15
314,SO44351,1,2171.2942,3578.27,286.2616,89.4568,2005-10-08,2005-10-15
311,SO44352,1,2171.2942,3578.27,286.2616,89.4568,2005-10-08,2005-10-15
326,SO44353,1,413.1463,699.0982,55.9279,17.4775,2005-10-08,2005-10-15
336,SO44354,1,413.1463,699.0982,55.9279,17.4775,2005-10-08,2005-10-15
347,SO44355,1,1912.1544,3399.99,271.9992,84.9998,2005-10-08,2005-10-15
345,SO44356,1,1912.1544,3399.99,271.9992,84.9998,2005-10-08,2005-10-15
310,SO44357,1,2171.2942,3578.27,286.2616,89.4568,2005-10-08,2005-10-15
310,SO44358,1,2171.2942,3578.27,286.2616,89.4568,2005-10-08,2005-10-15
311,SO44359,1,2171.2942,3578.27,286.2616,89.4568,2005-10-09,2005-10-16
311,SO44360,1,2171.2942,3578.27,286.2616,89.4568,2005-10-09,2005-10-16
310,SO44361,1,2171.2942,3578.27,286.2616,89.4568,2005-10-09,2005-10-16
310,SO44362,1,2171.2942,3578.27,286.2616,89.4568,2005-10-09,2005-10-16
312,SO44363,1,2171.2942,3578.27,286.2616,89.4568,2005-10-09,2005-10-16
348,SO44364,1,1898.0944,3374.99,269.9992,84.3748,2005-10-09,2005-10-16
313,SO44365,1,2171.2942,3578.27,286.2616,89.4568,2005-10-09,2005-10-16
313,SO44366,1,2171.2942,3578.27,286.2616,89.4568,2005-10-09,2005-10-16
328,SO44367,1,413.1463,699.0982,55.9279,17.4775,2005-10-09,2005-10-16
314,SO44368,1,2171.2942,3578.27,286.2616,89.4568,2005-10-10,2005-10-17
310,SO44369,1,2171.2942,3578.27,286.2616,89.4568,2005-10-10,2005-10-17
313,SO44370,1,2171.2942,3578.27,286.2616,89.4568,2005-10-10,2005-10-17
311,SO44371,1,2171.2942,3578.27,286.2616,89.4568,2005-10-10,2005-10-17
310,SO44372,1,2171.2942,3578.27,286.2616,89.4568,2005-10-10,2005-10-17
310,SO44373,1,2171.2942,3578.27,286.2616,89.4568,2005-10-11,2005-10-18
310,SO44374,1,2171.2942,3578.27,286.2616,89.4568,2005-10-11,2005-10-18
310,SO44375,1,2171.2942,3578.27,286.2616,89.4568,2005-10-11,2005-10-18
349,SO44376,1,1898.0944,3374.99,269.9992,84.3748,2005-10-11,2005-10-18
310,SO44377,1,2171.2942,3578.27,286.2616,89.4568,2005-10-11,2005-10-18
349,SO44378,1,1898.0944,3374.99,269.9992,84.3748,2005-10-11,2005-10-18
351,SO44379,1,1898.0944,3374.99,269.9992,84.3748,2005-10-11,2005-10-18
310,SO44380,1,2171.2942,3578.27,286.2616,89.4568,2005-10-11,2005-10-18
313,SO44381,1,2171.2942,3578.27,286.2616,89.4568,2005-10-12,2005-10-19
347,SO44382,1,1912.1544,3399.99,271.9992,84.9998,2005-10-12,2005-10-19
310,SO44383,1,2171.2942,3578.27,286.2616,89.4568,2005-10-12,2005-10-19
311,SO44384,1,2171.2942,3578.27,286.2616,89.4568,2005-10-12,2005-10-19
314,SO44385,1,2171.2942,3578.27,286.2616,89.4568,2005-10-12,2005-10-19
312,SO44386,1,2171.2942,3578.27,286.2616,89.4568,2005-10-12,2005-10-19
351,SO44387,1,1898.0944,3374.99,269.9992,84.3748,2005-10-12,2005-10-19
310,SO44388,1,2171.2942,3578.27,286.2616,89.4568,2005-10-12,2005-10-19
313,SO44389,1,2171.2942,3578.27,286.2616,89.4568,2005-10-12,2005-10-19
314,SO44390,1,2171.2942,3578.27,286.2616,89.4568,2005-10-12,2005-10-19
313,SO44391,1,2171.2942,3578.27,286.2616,89.4568,2005-10-12,2005-10-19
314,SO44392,1,2171.2942,3578.27,286.2616,89.4568,2005-10-12,2005-10-19
345,SO44393,1,1912.1544,3399.99,271.9992,84.9998,2005-10-13,2005-10-20
313,SO44394,1,2171.2942,3578.27,286.2616,89.4568,2005-10-13,2005-10-20
314,SO44395,1,2171.2942,3578.27,286.2616,89.4568,2005-10-13,2005-10-20
345,SO44396,1,1912.1544,3399.99,271.9992,84.9998,2005-10-13,2005-10-20
330,SO44397,1,413.1463,699.0982,55.9279,17.4775,2005-10-13,2005-10-20
312,SO44398,1,2171.2942,3578.27,286.2616,89.4568,2005-10-13,2005-10-20
311,SO44399,1,2171.2942,3578.27,286.2616,89.4568,2005-10-14,2005-10-21
312,SO44400,1,2171.2942,3578.27,286.2616,89.4568,2005-10-14,2005-10-21
312,SO44401,1,2171.2942,3578.27,286.2616,89.4568,2005-10-14,2005-10-21
314,SO44402,1,2171.2942,3578.27,286.2616,89.4568,2005-10-15,2005-10-22
350,SO44403,1,1898.0944,3374.99,269.9992,84.3748,2005-10-15,2005-10-22
314,SO44404,1,2171.2942,3578.27,286.2616,89.4568,2005-10-16,2005-10-23
310,SO44405,1,2171.2942,3578.27,286.2616,89.4568,2005-10-16,2005-10-23
313,SO44406,1,2171.2942,3578.27,286.2616,89.4568,2005-10-16,2005-10-23
351,SO44407,1,1898.0944,3374.99,269.9992,84.3748,2005-10-16,2005-10-23
351,SO44408,1,1898.0944,3374.99,269.9992,84.3748,2005-10-16,2005-10-23
320,SO44409,1,413.1463,699.0982,55.9279,17.4775,2005-10-16,2005-10-23
310,SO44410,1,2171.2942,3578.27,286.2616,89.4568,2005-10-17,2005-10-24
312,SO44411,1,2171.2942,3578.27,286.2616,89.4568,2005-10-17,2005-10-24
349,SO44412,1,1898.0944,3374.99,269.9992,84.3748,2005-10-17,2005-10-24
310,SO44413,1,2171.2942,3578.27,286.2616,89.4568,2005-10-18,2005-10-25
311,SO44414,1,2171.2942,3578.27,286.2616,89.4568,2005-10-18,2005-10-25
312,SO44415,1,2171.2942,3578.27,286.2616,89.4568,2005-10-18,2005-10-25
345,SO44416,1,1912.1544,3399.99,271.9992,84.9998,2005-10-18,2005-10-25
311,SO44417,1,2171.2942,3578.27,286.2616,89.4568,2005-10-18,2005-10-25
311,SO44418,1,2171.2942,3578.27,286.2616,89.4568,2005-10-18,2005-10-25
310,SO44419,1,2171.2942,3578.27,286.2616,89.4568,2005-10-18,2005-10-25
311,SO44420,1,2171.2942,3578.27,286.2616,89.4568,2005-10-18,2005-10-25
313,SO44421,1,2171.2942,3578.27,286.2616,89.4568,2005-10-19,2005-10-26
326,SO44422,1,413.1463,699.0982,55.9279,17.4775,2005-10-19,2005-10-26
313,SO44423,1,2171.2942,3578.27,286.2616,89.4568,2005-10-19,2005-10-26
312,SO44424,1,2171.2942,3578.27,286.2616,89.4568,2005-10-19,2005-10-26
311,SO44425,1,2171.2942,3578.27,286.2616,89.4568,2005-10-19,2005-10-26
314,SO44426,1,2171.2942,3578.27,286.2616,89.4568,2005-10-20,2005-10-27
314,SO44427,1,2171.2942,3578.27,286.2616,89.4568,2005-10-20,2005-10-27
313,SO44428,1,2171.2942,3578.27,286.2616,89.4568,2005-10-20,2005-10-27
314,SO44429,1,2171.2942,3578.27,286.2616,89.4568,2005-10-20,2005-10-27
313,SO44430,1,2171.2942,3578.27,286.2616,89.4568,2005-10-20,2005-10-27
312,SO44431,1,2171.2942,3578.27,286.2616,89.4568,2005-10-20,2005-10-27
314,SO44432,1,2171.2942,3578.27,286.2616,89.4568,2005-10-21,2005-10-28
312,SO44433,1,2171.2942,3578.27,286.2616,89.4568,2005-10-21,2005-10-28
310,SO44434,1,2171.2942,3578.27,286.2616,89.4568,2005-10-21,2005-10-28
312,SO44435,1,2171.2942,3578.27,286.2616,89.4568,2005-10-22,2005-10-29
322,SO44436,1,413.1463,699.0982,55.9279,17.4775,2005-10-22,2005-10-29
344,SO44437,1,1912.1544,3399.99,271.9992,84.9998,2005-10-22,2005-10-29
312,SO44438,1,2171.2942,3578.27,286.2616,89.4568,2005-10-22,2005-10-29
310,SO44439,1,2171.2942,3578.27,286.2616,89.4568,2005-10-23,2005-10-30
312,SO44440,1,2171.2942,3578.27,286.2616,89.4568,2005-10-23,2005-10-30
312,SO44441,1,2171.2942,3578.27,286.2616,89.4568,2005-10-23,2005-10-30
334,SO44442,1,413.1463,699.0982,55.9279,17.4775,2005-10-23,2005-10-30
310,SO44443,1,2171.2942,3578.27,286.2616,89.4568,2005-10-23,2005-10-30
311,SO44444,1,2171.2942,3578.27,286.2616,89.4568,2005-10-25,2005-11-01
314,SO44445,1,2171.2942,3578.27,286.2616,89.4568,2005-10-26,2005-11-02
313,SO44446,1,2171.2942,3578.27,286.2616,89.4568,2005-10-26,2005-11-02
312,SO44447,1,2171.2942,3578.27,286.2616,89.4568,2005-10-27,2005-11-03
311,SO44448,1,2171.2942,3578.27,286.2616,89.4568,2005-10-27,2005-11-03
312,SO44449,1,2171.2942,3578.27,286.2616,89.4568,2005-10-27,2005-11-03
310,SO44450,1,2171.2942,3578.27,286.2616,89.4568,2005-10-27,2005-11-03
313,SO44451,1,2171.2942,3578.27,286.2616,89.4568,2005-10-27,2005-11-03
332,SO44452,1,413.1463,699.0982,55.9279,17.4775,2005-10-27,2005-11-03
310,SO44453,1,2171.2942,3578.27,286.2616,89.4568,2005-10-27,2005-11-03
310,SO44454,1,2171.2942,3578.27,286.2616,89.4568,2005-10-27,2005-11-03
312,SO44455,1,2171.2942,3578.27,286.2616,89.4568,2005-10-27,2005-11-03
320,SO44456,1,413.1463,699.0982,55.9279,17.4775,2005-10-27,2005-11-03
311,SO44457,1,2171.2942,3578.27,286.2616,89.4568,2005-10-28,2005-11-04
314,SO44458,1,2171.2942,3578.27,286.2616,89.4568,2005-10-28,2005-11-04
314,SO44459,1,2171.2942,3578.27,286.2616,89.4568,2005-10-28,2005-11-04
334,SO44460,1,413.1463,699.0982,55.9279,17.4775,2005-10-28,2005-11-04
313,SO44461,1,2171.2942,3578.27,286.2616,89.4568,2005-10-28,2005-11-04
311,SO44462,1,2171.2942,3578.27,286.2616,89.4568,2005-10-29,2005-11-05
332,SO44463,1,413.1463,699.0982,55.9279,17.4775,2005-10-29,2005-11-05
314,SO44464,1,2171.2942,3578.27,286.2616,89.4568,2005-10-29,2005-11-05
320,SO44465,1,413.1463,699.0982,55.9279,17.4775,2005-10-29,2005-11-05
334,SO44466,1,413.1463,699.0982,55.9279,17.4775,2005-10-29,2005-11-05
346,SO44467,1,1912.1544,3399.99,271.9992,84.9998,2005-10-29,2005-11-05
351,SO44468,1,1898.0944,3374.99,269.9992,84.3748,2005-10-29,2005-11-05
314,SO44469,1,2171.2942,3578.27,286.2616,89.4568,2005-10-29,2005-11-05
313,SO44470,1,2171.2942,3578.27,286.2616,89.4568,2005-10-29,2005-11-05
322,SO44471,1,413.1463,699.0982,55.9279,17.4775,2005-10-29,2005-11-05
312,SO44472,1,2171.2942,3578.27,286.2616,89.4568,2005-10-30,2005-11-06
312,SO44473,1,2171.2942,3578.27,286.2616,89.4568,2005-10-30,2005-11-06
330,SO44474,1,413.1463,699.0982,55.9279,17.4775,2005-10-30,2005-11-06
345,SO44475,1,1912.1544,3399.99,271.9992,84.9998,2005-10-30,2005-11-06
314,SO44476,1,2171.2942,3578.27,286.2616,89.4568,2005-10-30,2005-11-06
310,SO44477,1,2171.2942,3578.27,286.2616,89.4568,2005-10-30,2005-11-06
314,SO44478,1,2171.2942,3578.27,286.2616,89.4568,2005-10-30,2005-11-06
350,SO44479,1,1898.0944,3374.99,269.9992,84.3748,2005-10-31,2005-11-07
350,SO44480,1,1898.0944,3374.99,269.9992,84.3748,2005-10-31,2005-11-07
347,SO44571,1,1912.1544,3399.99,271.9992,84.9998,2005-11-01,2005-11-08
314,SO44572,1,2171.2942,3578.27,286.2616,89.4568,2005-11-01,2005-11-08
347,SO44573,1,1912.1544,3399.99,271.9992,84.9998,2005-11-01,2005-11-08
349,SO44574,1,1898.0944,3374.99,269.9992,84.3748,2005-11-01,2005-11-08
344,SO44575,1,1912.1544,3399.99,271.9992,84.9998,2005-11-01,2005-11-08
313,SO44576,1,2171.2942,3578.27,286.2616,89.4568,2005-11-01,2005-11-08
314,SO44577,1,2171.2942,3578.27,286.2616,89.4568,2005-11-02,2005-11-09
314,SO44578,1,2171.2942,3578.27,286.2616,89.4568,2005-11-02,2005-11-09
312,SO44579,1,2171.2942,3578.27,286.2616,89.4568,2005-11-02,2005-11-09
314,SO44580,1,2171.2942,3578.27,286.2616,89.4568,2005-11-03,2005-11-10
348,SO44581,1,1898.0944,3374.99,269.9992,84.3748,2005-11-03,2005-11-10
346,SO44582,1,1912.1544,3399.99,271.9992,84.9998,2005-11-03,2005-11-10
310,SO44583,1,2171.2942,3578.27,286.2616,89.4568,2005-11-03,2005-11-10
313,SO44584,1,2171.2942,3578.27,286.2616,89.4568,2005-11-04,2005-11-11
312,SO44585,1,2171.2942,3578.27,286.2616,89.4568,2005-11-04,2005-11-11
314,SO44586,1,2171.2942,3578.27,286.2616,89.4568,2005-11-04,2005-11-11
311,SO44587,1,2171.2942,3578.27,286.2616,89.4568,2005-11-04,2005-11-11
342,SO44588,1,413.1463,699.0982,55.9279,17.4775,2005-11-04,2005-11-11
346,SO44589,1,1912.1544,3399.99,271.9992,84.9998,2005-11-04,2005-11-11
310,SO44590,1,2171.2942,3578.27,286.2616,89.4568,2005-11-05,2005-11-12
330,SO44591,1,413.1463,699.0982,55.9279,17.4775,2005-11-05,2005-11-12
314,SO44592,1,2171.2942,3578.27,286.2616,89.4568,2005-11-05,2005-11-12
313,SO44593,1,2171.2942,3578.27,286.2616,89.4568,2005-11-05,2005-11-12
310,SO44594,1,2171.2942,3578.27,286.2616,89.4568,2005-11-05,2005-11-12
345,SO44595,1,1912.1544,3399.99,271.9992,84.9998,2005-11-05,2005-11-12
